day,os_name,country,events,campaign_id,creative_id_network,creative_network,account_id,ad_id,ad_name,spend,installs,revenue,impressions_adjust,clicks_adjust,impressions,clicks,视频播放进度25%次数,视频播放进度50%次数,视频平均播放时长,match_prio
2026/2/14,android,KR,0,6931593682152,6939193162952,VID18-角色展示轮播-Vincent-韩语,,,,0,2,0,0,0,0,0,0,0,0,1
2026/2/20,android,,0,,unknown,unknown,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/15,android,US,0,120238648236360510,120239358530950510,VID19-角色展示轮播2-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/4,android,ID,0,120238770649640510,120239279840160510,PIC02-登录送连抽扁平版-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/4,android,ID,0,120238770649640510,120239279840150510,PIC06-立绘卡牌展示-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/4,android,ID,0,120238770649640510,120239279840130510,PIC12-战斗PVP-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/4,android,ID,0,120238770649640510,120239024373260510,PIC26-升级蛇女佛耶哥-Vincent-通用,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/4,android,ID,0,120238770649640510,120239297880900510,PIC34-神族阵容-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/5,android,ID,0,120238770649640510,120239279840140510,PIC03-登录送连抽场景版-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/5,android,ID,0,120238770649640510,120239279840130510,PIC12-战斗PVP-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/5,android,ID,0,120238770649640510,120239024373230510,PIC34-神族阵容-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/5,android,,0,,unknown,unknown,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/7,android,ID,0,120238770649640510,120239024373250510,PIC21-合成火法师-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/7,android,ID,0,120238770649640510,120239279840150510,PIC06-立绘卡牌展示-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/7,android,ID,0,120238770649640510,120239294231730510,PIC34-神族阵容-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/7,android,ID,0,120238770649640510,120239024373210510,PIC20-合成厨师长-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/4,android,ID,0,120238770649640510,120238770649810510,VID15-卡牌滚动-Abbey-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/15,android,US,0,6970072321780,6970072322180,PIC23-合成犀牛-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/15,android,US,0,120238648236360510,120239358530960510,VID22-选择+闯关-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/16,android,BR,0,120239366394730510,120239531552730510,VID06-LUDUS战斗-Vincent,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/16,android,BR,0,120239366594720510,120239366594730510,PIC17-4级巫妖-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/16,android,,0,,unknown,unknown,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/16,android,KR,0,6931591409752,6939860601752,PIC五图06-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/16,android,KR,0,6931591409752,6939192111552,PIC18-合成加特林-Vincent-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/16,android,KR,0,120241467475180572,120241467560440572,PIC五图01-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/16,android,KR,0,6931593682152,6939193504352,VID11-合成角色展示-Vincent-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/16,android,TW,0,6939217868352,6939743275552,VID22-选择+闯关-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/16,android,TW,0,6939217868352,6941442664352,VID24-DMG战斗2-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/16,android,TW,0,6939195938352,6941353952352,PIC21-合成火法师-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/16,android,TW,0,6939217868352,6939219987752,VID12-英雄展示1-Abbey-通用,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/16,android,US,0,120238648236360510,120239358530960510,VID22-选择+闯关-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/14,android,US,0,6970072321780,6970323092180,PIC34-神族阵容-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/14,android,US,0,120238648236360510,120239358530980510,VID16-阵容组合-Abbey-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/14,android,US,0,120238648236360510,120239358530950510,VID19-角色展示轮播2-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/14,android,US,0,120238648236360510,120239358530960510,VID22-选择+闯关-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/14,android,,0,,unknown,unknown,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/15,android,BR,0,120239366394730510,120239531552730510,VID06-LUDUS战斗-Vincent,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/15,android,BR,0,120239366594720510,120239423107460510,PIC五图04-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/15,android,,0,,unknown,unknown,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/15,android,KR,0,6931591409752,6939192111552,PIC18-合成加特林-Vincent-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/15,android,KR,0,120241467475180572,120241468014200572,VID18-角色展示轮播-Vincent-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/15,android,KR,0,6931591409752,6939191252952,PIC16-4级蛇女-Vincent-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/15,android,KR,0,6931593682152,6941085524752,VID11-合成角色展示-Vincent-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/15,android,TW,0,6939195938352,6939214270152,PIC33-魔族阵容-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/15,android,TW,0,6941413175152,6941413176752,PIC34-神族阵容-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/15,android,TW,0,6941413175152,6941413183352,PIC五图03-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/14,android,KR,0,6931591409752,6939191253152,PIC17-4级巫妖-Vincent-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/14,android,KR,0,6931591409752,6939192111552,PIC18-合成加特林-Vincent-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/14,android,KR,0,6931591409752,6941352859352,PIC35-横版海报-Vincent-通用,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/14,android,KR,0,6931591409752,6939853826352,PIC五图01-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/14,android,KR,0,6931593682152,6941085524752,VID11-合成角色展示-Vincent-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/14,android,KR,0,120241467475180572,120241486390100572,PIC05-合成祭司-Vincent-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/14,android,TW,0,6939195938352,6939214269952,PIC32-机械族阵容-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/14,android,TW,0,120240257805260572,120241465869820572,PIC18-合成加特林-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/14,android,TW,0,6939217868352,6939743275552,VID22-选择+闯关-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/14,android,US,0,120238607155630510,120239357471640510,PIC19-合成修理师-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/14,android,US,0,6970072321780,6970072322380,PIC21-合成火法师-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/14,android,US,0,6970072321780,6970072322580,PIC18-合成加特林-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/13,android,TW,0,6939195938352,6939856067152,PIC五图01-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/13,android,TW,0,6939195938352,6939856067552,PIC五图03-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/13,android,TW,0,6939195938352,6939858185152,PIC五图05-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/13,android,TW,0,120240257805260572,120241465869840572,VID10-选择英雄+战斗-Vincent,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/13,android,TW,0,6941413175152,6941418669752,VID10-选择英雄+战斗-Vincent,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/13,android,TW,0,6939217868352,6939743275752,VID21-神族战斗-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/13,android,US,0,120238607155630510,120239357471640510,PIC19-合成修理师-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/13,android,US,0,120238607155630510,120239422701200510,PIC五图01-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/13,android,US,0,6970072321780,6970072322380,PIC21-合成火法师-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/13,android,US,0,6970072321780,6970323092180,PIC34-神族阵容-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/13,android,US,0,120238648236360510,120239358530950510,VID19-角色展示轮播2-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/13,android,US,0,6970072321780,6970282527780,VID11-合成角色展示-Vincent-通用,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/13,android,,0,,unknown,unknown,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/14,android,BR,0,120239366594720510,120239366594820510,PIC18-合成加特林-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/14,android,BR,0,120239366594720510,120239531590770510,PIC34-神族阵容-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/12,android,US,0,120238648236360510,120239358530950510,VID19-角色展示轮播2-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/12,android,US,0,6970072321780,6970160770380,VID22-选择+闯关-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/13,android,BR,0,120239366594720510,120239366594740510,PIC34-神族阵容-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/13,android,BR,0,120239366594720510,120239531590770510,PIC34-神族阵容-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/13,android,BR,0,120239366594720510,120239423107450510,PIC五图05-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/13,android,KR,0,6931591409752,6931592749952,PIC05-合成祭司-Vincent-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/13,android,KR,0,120241467475180572,120241486390100572,PIC05-合成祭司-Vincent-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/13,android,KR,0,6931593682152,6941085524752,VID11-合成角色展示-Vincent-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/13,android,TW,0,6939195938352,6941086288552,PIC19-合成修理师-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/13,android,TW,0,6939195938352,6941353952352,PIC21-合成火法师-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/13,android,TW,0,6939217868352,6939220724952,VID10-选择英雄+战斗-Vincent,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/13,android,TW,0,6939217868352,6941086622952,VID24-DMG战斗2-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/13,android,TW,0,6939217868352,6939220725752,VID26-魔族失败胜利-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/13,android,TW,0,6939195938352,6939210114152,PIC18-合成加特林-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/12,android,TW,0,6939217868352,6939743275552,VID22-选择+闯关-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/12,android,TW,0,120240257805260572,120240257805250572,PIC04-合成场景版-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/12,android,TW,0,120240257805260572,120240257912910572,PIC19-合成修理师-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/12,android,TW,0,6941413175152,6941413178552,PIC21-合成火法师-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/12,android,TW,0,6939217868352,6939220724952,VID10-选择英雄+战斗-Vincent,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/12,android,US,0,120238648236360510,120238648236390510,VID11-合成角色展示-Vincent-通用,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/12,android,US,0,120238648236360510,120239408869050510,VID18-角色展示轮播-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/12,android,US,0,120238607155630510,120239357471660510,PIC21-合成火法师-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/12,android,US,0,120238607155630510,120239357496490510,PIC23-合成犀牛-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/12,android,US,0,120238607155630510,120239554427840510,PIC35-横版海报-Vincent-通用,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/12,android,US,0,6970072321780,6970323092180,PIC34-神族阵容-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/12,android,US,0,6970072321780,6970160770180,PIC五图01-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/12,android,BR,0,120239366594720510,120239366594900510,PIC14-4级佛耶哥-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/12,android,BR,0,120239366594720510,120239366594800510,PIC32-机械族阵容-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/12,android,KR,0,6931591409752,6931593311552,PIC08-升级进化-Vincent-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/12,android,KR,0,6931591409752,6939192111552,PIC18-合成加特林-Vincent-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/12,android,KR,0,6931593682152,6941085524752,VID11-合成角色展示-Vincent-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/12,android,KR,0,120241467475180572,120241467475140572,PIC五图05-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/12,android,TW,0,6939195938352,6939214269752,PIC30-世界观2-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/12,android,TW,0,6939217868352,6941442664152,VID21-神族战斗-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/12,android,TW,0,6941413175152,6941413182552,PIC35-横版海报-Vincent-通用,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/12,android,TW,0,6941413175152,6941413182752,PIC五图01-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,US,0,6970072321780,6970323092180,PIC34-神族阵容-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,US,0,120238607155630510,120239528904140510,PIC19-合成修理师-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,US,0,120238607155630510,120239357496490510,PIC23-合成犀牛-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,US,0,120238607155630510,120239423540220510,PIC五图06-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,US,0,120238648236360510,120239358487270510,VID12-英雄展示1-Abbey-通用,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,US,0,6970072321780,6970160770180,PIC五图01-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,US,0,6970072321780,6970282527980,VID22-选择+闯关-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/12,android,BR,0,120239366594720510,120239366594890510,PIC13-4级厨师长-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/12,android,BR,0,120239366394730510,120239531552730510,VID06-LUDUS战斗-Vincent,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/12,android,BR,0,120239366594720510,120239366594730510,PIC17-4级巫妖-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/12,android,BR,0,120239366594720510,120239366594810510,PIC33-魔族阵容-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/12,android,BR,0,120239366594720510,120239531590770510,PIC34-神族阵容-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/12,android,BR,0,120239366594720510,120239423107420510,PIC五图03-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/12,android,BR,0,120239366394730510,120239531552720510,VID24-DMG战斗2-Vincent-通用,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,TW,0,6941413175152,6941413182952,PIC五图06-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,BR,0,120239366394730510,120239531552690510,VID18-角色展示轮播-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,BR,0,120239366394730510,120239408982830510,VID13-英雄展示2-Abbey-通用,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,BR,0,120239366394730510,120239366394800510,VID15-卡牌滚动-Abbey-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,BR,0,120239366594720510,120239366795310510,PIC05-合成祭司-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,BR,0,120239366594720510,120239366795320510,PIC08-升级进化-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,BR,0,120239366594720510,120239366795350510,PIC09-挑战强弱-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,BR,0,120239366594720510,120239366594910510,PIC15-4级巨魔-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,BR,0,120239366594720510,120239366594820510,PIC18-合成加特林-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,BR,0,120239366594720510,120239366594790510,PIC29-世界观-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,KR,0,6931593682152,6941085525152,VID17-魔王阵容-Vincent-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,TW,0,6939217868352,6939743275752,VID21-神族战斗-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,TW,0,6939217868352,6939743275152,VID25-合成合成合成-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,TW,0,6941413175152,6941413184152,PIC22-合成蛇女-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,TW,0,6941413175152,6941418669552,VID06-LUDUS战斗-Vincent,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,US,0,120238607155630510,120239422701180510,PIC五图04-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,US,0,120238648236360510,120239504948630510,VID26-魔族失败胜利-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,US,0,120237593576510510,120237596851810510,PIC05-合成祭司-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,US,0,120238607155630510,120239357471660510,PIC21-合成火法师-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,US,0,120238607155630510,120239357533120510,PIC29-世界观-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,US,0,120238607155630510,120239422701220510,PIC五图03-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,TW,0,120240257805260572,120240257805250572,PIC04-合成场景版-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,KR,0,6931591409752,6939192111952,PIC20-合成厨师长-Vincent-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,KR,0,6931591409752,6939192289552,PIC29-世界观-Vincent-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,KR,0,6931593682152,6939193504952,VID17-魔王阵容-Vincent-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,KR,0,6931591409752,6939191253752,PIC15-4级巨魔-Vincent-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,KR,0,6931593682152,6941085525552,VID15-卡牌滚动-Abbey-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,KR,0,6931593682152,6941085525352,VID16-阵容组合-Abbey-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,KR,0,6931593682152,6939743637552,VID22-选择+闯关-Vincent-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,KR,0,6931593682152,6939223232952,VID24-DMG战斗2-Vincent-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,BR,0,120239366594720510,120239423107420510,PIC五图03-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,TW,0,6939195938352,6939216112552,PIC06-立绘卡牌展示-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,TW,0,6939195938352,6939216112752,PIC11-战斗PVE-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,TW,0,6939195938352,6939195941952,PIC15-4级巨魔-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,TW,0,6939195938352,6941086288352,PIC18-合成加特林-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,TW,0,6939195938352,6939214269952,PIC32-机械族阵容-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,TW,0,6939217868352,6939220323752,VID19-角色展示轮播2-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,TW,0,120240257805260572,120241501180390572,PIC五图01-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,TW,0,6941413175152,6941413180752,PIC11-战斗PVE-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,TW,0,6941413175152,6941413175752,PIC13-4级厨师长-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,TW,0,6941413175152,6941413177152,PIC29-世界观-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,TW,0,6941413175152,6941413176552,PIC32-机械族阵容-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,TW,0,6939195938352,6939210114152,PIC18-合成加特林-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,TW,0,6939195938352,6941353952352,PIC21-合成火法师-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,TW,0,6939195938352,6941353017152,PIC34-神族阵容-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,TW,0,6939217868352,6939220724952,VID10-选择英雄+战斗-Vincent,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,TW,0,6939217868352,6941442664352,VID24-DMG战斗2-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,TW,0,6941413175152,6941413180952,PIC06-立绘卡牌展示-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,TW,0,6941413175152,6941413175552,PIC16-4级蛇女-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,TW,0,6941413175152,6941413176752,PIC34-神族阵容-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,KR,0,6931591409752,6939192224152,PIC23-合成犀牛-Vincent-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,TW,0,6939195938352,6939216112352,PIC04-合成场景版-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,TW,0,6939195938352,6939195940952,PIC16-4级蛇女-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,TW,0,6939195938352,6941086287352,PIC23-合成犀牛-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,TW,0,6939195938352,6939856067952,PIC五图04-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,KR,0,6931591409752,6941352859352,PIC35-横版海报-Vincent-通用,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,KR,0,6931591409752,6939853826352,PIC五图01-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,KR,0,6931593682152,6939223232952,VID24-DMG战斗2-Vincent-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,KR,0,6931591409752,6941352867552,PIC34-神族阵容-Vincent-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,KR,0,120241467475180572,120241468014200572,VID18-角色展示轮播-Vincent-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,TW,0,6939195938352,6939216112552,PIC06-立绘卡牌展示-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,TW,0,6939195938352,6939210114352,PIC19-合成修理师-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,TW,0,6939195938352,6941086287352,PIC23-合成犀牛-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,TW,0,6939217868352,6941086622952,VID24-DMG战斗2-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,TW,0,6939217868352,6941086622752,VID26-魔族失败胜利-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,TW,0,6939217868352,6941086623152,VID06-LUDUS战斗-Vincent,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,TW,0,6939217868352,6939743275752,VID21-神族战斗-Vincent-繁中,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,BR,0,120239366394730510,120239531552690510,VID18-角色展示轮播-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,BR,0,120239366394730510,120239373825000510,VID24-DMG战斗2-Vincent-通用,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,BR,0,120239366594720510,120239366594740510,PIC34-神族阵容-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,BR,0,120239366594720510,120239423107420510,PIC五图03-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,KR,0,6931591409752,6939192111552,PIC18-合成加特林-Vincent-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/11,android,KR,0,6931591409752,6941085953152,PIC18-合成加特林-Vincent-韩语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,US,0,120238607155630510,120239357533120510,PIC29-世界观-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,US,0,120237593576510510,120237659770240510,VID06-LUDUS战斗-Vincent,,,,0,1,0,0,0,0,0,0,0,0,1
2026/2/10,android,US,0,120237593576510510,120237596851810510,PIC05-合成祭司-Vincent-英语,,,,0,1,0,0,0,0,0,0,0,0,1
